PLAYER_ID,ATTACKING,TECHNICAL,TACTICAL,DEFENDING,CREATIVITY
147467,,,65,,
46620,61,52,47,35,46
18082,60,55,44,33,45
839635,61,58,49,35,41
796925,56,57,40,33,50
90812,55,60,33,33,59
829832,58,48,40,35,47
822523,62,64,43,36,58
865321,57,61,41,41,58
599688,50,56,44,44,50
931521,52,63,35,42,55
1116590,49,60,38,47,48
973845,49,51,41,39,48
247665,39,49,40,51,45
147358,34,45,62,72,36
96999,35,43,47,57,38
992791,45,57,39,53,51
783490,42,48,43,56,48
886773,37,47,62,70,42
882351,41,52,33,48,46
552176,33,42,49,64,37
124766,,,39,,
39438,57,46,52,35,45
923948,62,48,49,31,44
1462989,61,55,39,27,46
795020,56,57,37,39,45
338957,58,56,37,32,45
942426,47,48,42,49,42
795266,58,63,49,41,55
243231,57,58,42,42,58
295167,47,47,54,54,48
90468,57,59,36,37,53
1172052,57,61,40,39,50
1124220,48,59,38,42,51
923951,56,56,39,36,54
1166468,56,58,36,35,46
924404,41,51,40,51,41
1101061,45,44,42,51,46
874398,48,53,48,46,48
870943,46,51,51,54,48
868076,46,52,42,57,49
976235,36,47,63,73,37
158267,35,40,51,66,31
1387272,41,46,39,57,45
931759,35,44,55,71,36
122971,43,50,36,52,53
987168,42,57,41,52,49
982558,,,50,,
270287,72,57,49,32,52
979861,66,49,41,25,46
811308,63,54,38,29,53
790103,56,50,37,32,51
994190,59,56,44,39,46
876286,57,43,41,40,43
1391413,53,42,45,36,37
1182435,67,70,47,26,44
931479,56,54,50,51,56
837871,55,57,35,32,56
1175760,55,64,44,43,63
1105838,58,62,47,46,58
1463460,48,48,42,47,48
840077,47,47,46,55,50
1139528,50,50,32,39,46
980761,43,46,46,61,53
551810,34,44,60,73,35
1102383,42,43,45,60,42
373740,37,48,64,66,46
953736,38,44,45,67,43
221206,34,46,63,76,40
1465498,35,48,49,65,36
809194,33,43,64,76,39
1047213,41,52,45,59,45
329055,,,64,,
905463,67,50,50,32,46
1197041,61,50,42,33,52
866911,66,53,48,29,45
863283,56,49,40,34,47
219190,62,57,39,39,51
1211632,60,64,43,36,54
994454,65,61,40,32,72
152098,64,61,51,39,69
930690,49,51,47,51,50
866392,47,45,53,64,45
831778,51,53,50,46,55
1106667,53,52,35,39,51
1199261,51,57,47,46,54
1002617,49,45,37,45,52
1047656,56,51,31,38,51
875905,56,54,42,46,57
25554,45,52,48,62,56
931540,43,48,53,66,51
881848,39,47,61,73,43
243181,35,44,60,70,40
925615,42,45,53,69,51
981703,45,51,52,62,53
959006,34,47,63,69,42
1017827,41,44,49,66,48
929200,39,43,65,78,42
950454,,,46,,
21212,64,46,44,23,46
1463912,57,61,53,39,41
789960,67,69,37,28,69
358956,60,58,35,32,58
558820,65,60,46,36,65
1139775,51,53,52,52,56
1128129,47,50,35,40,50
221636,47,48,41,45,49
946945,49,58,51,49,52
805038,48,54,31,38,49
1514747,60,68,40,34,56
358538,53,56,42,40,51
870804,46,49,53,54,46
871162,58,55,41,31,50
249647,35,43,56,67,37
243109,50,56,45,55,59
13338,33,42,58,71,34
328519,34,45,62,73,39
168745,35,44,63,75,37
605528,43,56,45,57,48
40677,42,49,47,59,49
1105796,36,43,52,64,38
944459,37,47,40,60,43
47339,,,61,,
124980,,,48,,
914481,,,41,,
351432,55,49,40,40,49
1177548,59,48,42,26,41
924423,62,47,45,33,41
1046440,45,49,44,51,44
874143,63,56,44,36,52
874723,60,60,47,38,63
922575,53,54,50,50,53
1008491,54,53,32,41,45
840118,48,47,49,49,48
992024,49,53,43,47,50
1086925,57,65,38,40,57
1117597,38,50,58,64,42
831993,38,45,60,72,37
871209,41,43,44,57,47
931588,44,55,46,57,45
883908,43,51,43,55,46
1008459,35,44,58,69,39
840106,,,41,,
33238,69,57,55,37,44
1087399,66,55,45,26,49
1173457,68,56,50,32,46
47908,61,67,41,33,60
1035996,47,61,62,59,51
844096,64,65,44,40,65
1116954,55,51,41,39,57
34152,59,59,48,41,64
116853,56,60,39,39,61
787607,59,64,40,45,60
1067671,48,53,47,48,52
586662,61,57,37,31,59
1185617,49,49,36,43,51
807850,52,55,41,44,51
178407,54,56,44,50,60
33541,41,55,76,79,49
17787,48,53,40,46,57
4811,36,50,52,63,42
928134,40,45,41,58,47
795773,41,44,45,61,49
243107,39,50,42,58,47
378590,39,50,59,68,40
242209,34,46,60,68,40
17785,,,58,,
1199285,57,60,41,37,48
832708,74,62,51,33,51
858628,69,50,41,30,54
877980,64,54,43,33,44
843109,62,55,44,38,57
817578,66,68,62,43,75
841128,62,60,41,37,60
309652,48,53,60,67,49
872368,61,61,52,46,71
1066790,65,57,39,36,63
921347,74,60,40,33,72
1007963,54,52,39,43,51
870788,37,52,62,71,42
940827,36,45,58,71,42
887323,34,41,52,72,35
243583,50,59,59,69,63
867608,39,51,64,81,42
190339,37,39,46,68,43
963113,41,45,40,61,50
921345,46,48,43,59,53
14969,,,59,,
800753,,,63,,
281253,75,57,52,29,53
1002552,56,52,56,48,45
988241,63,60,38,37,60
939492,66,67,51,40,68
1066915,48,47,45,48,52
799634,55,56,42,44,56
24601,68,51,38,34,62
906838,49,51,47,56,48
942162,47,48,62,70,46
1104947,56,58,46,46,58
333595,42,49,49,65,53
892426,36,47,57,72,42
798525,,,59,,
989605,77,56,53,32,53
590392,61,63,41,39,67
757770,59,58,57,56,61
846154,62,57,34,32,58
1106839,64,60,50,40,65
333589,52,54,45,54,58
1006074,49,46,46,47,54
800497,53,50,51,53,57
955978,64,57,34,35,52
339447,38,48,57,67,44
1015289,32,41,52,71,40
127846,38,37,42,55,45
1015521,41,52,65,78,42
814892,44,46,47,65,50
120787,,,34,,
280663,,,59,,
954065,66,50,52,37,45
939498,59,51,37,32,43
800504,73,55,57,35,55
1047375,59,54,34,36,55
318961,51,46,59,61,48
1157157,47,48,45,52,47
1157245,58,48,27,32,56
336287,53,49,49,57,50
1006089,41,53,48,57,44
904400,49,49,42,54,53
1009926,37,53,68,75,47
901470,37,50,59,67,43
998740,35,43,58,72,38
923985,40,46,54,71,44
942617,43,43,44,57,49
1004394,37,44,60,74,39
1017043,38,44,42,59,46
1023535,,,50,,
123223,76,58,52,26,57
993560,70,53,49,28,54
884948,69,50,44,25,54
861135,72,48,45,24,55
344953,63,56,38,33,60
589306,66,59,48,40,62
227756,54,59,54,53,55
848073,61,58,38,38,59
138452,52,53,45,49,53
857050,52,43,30,32,50
919378,46,51,59,60,54
939507,47,51,53,55,53
879506,55,58,44,48,57
280815,39,47,60,71,40
855666,37,40,39,55,43
883205,35,45,51,69,36
983539,42,45,52,73,51
956766,45,42,50,58,49
280645,36,46,65,76,42
800905,,,59,,
1118429,69,56,58,41,59
822710,66,52,49,38,57
588782,71,62,50,39,64
940692,65,55,57,34,42
814599,74,60,53,30,57
1023558,67,52,44,28,45
870020,50,49,50,48,54
984896,50,52,47,59,58
796658,58,65,47,49,63
188115,47,51,59,59,51
845347,62,55,49,43,63
280811,53,44,52,54,56
840158,41,51,54,64,47
892212,41,45,71,85,44
978648,41,44,57,68,38
13274,,,55,,
223608,,,44,,
856065,65,53,45,29,55
149159,59,50,41,33,54
366138,65,43,53,32,43
858859,73,48,44,26,51
907220,56,41,39,30,41
996805,64,49,41,34,53
988893,48,50,45,47,47
1117103,62,59,53,36,48
825882,60,59,48,42,67
1112862,47,49,41,47,44
822804,53,43,37,48,51
928168,51,52,57,58,51
954075,57,58,48,50,57
1127149,35,47,59,70,41
832255,45,52,68,74,49
1092265,39,43,36,59,43
996969,38,39,46,60,45
150619,42,44,35,53,45
256169,,,16,,
970516,69,57,46,26,52
1017134,65,74,35,25,52
807576,58,52,39,34,51
1031284,51,56,60,53,55
954026,50,44,40,48,49
580802,63,54,47,37,61
918949,56,54,38,40,54
243091,55,52,50,54,63
44578,50,43,47,47,53
187337,35,43,53,66,38
1152476,45,44,39,51,43
798207,37,44,53,69,38
42853,,,51,,
138123,64,50,48,35,49
1084228,71,52,41,21,51
1000414,68,56,40,27,55
904847,65,66,40,33,65
1003025,56,42,24,25,48
878909,53,51,58,63,53
836628,56,44,26,39,58
1127504,52,62,43,37,51
939497,47,49,40,45,49
886726,36,41,52,66,37
612016,47,54,50,59,60
800900,41,41,32,50,48
939494,34,46,54,65,40
883953,44,42,41,54,56
921346,,,56,,
43155,,,50,,
943341,63,45,36,26,42
966520,65,57,47,35,59
889593,63,66,53,46,63
258151,59,57,34,32,63
975319,47,51,57,60,49
885084,49,47,41,51,48
811055,51,49,42,43,51
855645,57,48,35,35,59
350564,44,40,55,62,44
347028,35,47,49,58,40
842517,48,50,53,61,56
370150,42,48,42,59,52
891597,40,44,59,70,48
810689,50,56,52,55,61
315514,36,43,58,70,37
112416,,,55,,
334977,58,48,36,30,43
798405,63,39,41,27,43
201826,59,47,35,31,52
1123596,52,43,44,44,48
112833,52,52,58,61,48
800754,51,46,51,58,51
798264,51,45,42,52,52
845120,32,40,52,69,34
322483,36,43,74,85,40
553668,45,52,41,58,51
798245,41,44,50,65,39
848390,42,40,44,63,46
823904,35,44,56,70,39
58689,,,52,,
1119507,60,52,40,29,50
1100654,59,61,37,28,54
790003,70,48,62,40,63
985008,62,72,67,48,74
1049701,56,65,58,46,63
881200,68,58,42,32,62
1000257,48,46,41,49,50
800844,53,49,24,32,50
989208,45,47,74,84,41
886395,,,51,,
151911,63,50,43,28,36
873720,65,58,33,20,51
1048200,46,51,56,68,44
798531,64,62,45,45,67
1138131,52,64,38,32,53
552978,52,40,39,42,46
886634,41,38,37,53,48
843189,37,42,56,73,37
857061,46,45,29,40,51
1091613,35,39,62,77,36
875283,39,42,59,63,43
150410,36,39,47,61,40
21564,63,40,33,23,52
1390358,67,47,37,25,51
841909,60,52,32,29,50
94233,55,60,58,46,57
886410,52,48,37,39,51
920004,60,52,47,41,54
242929,45,47,42,53,49
798914,40,45,63,67,42
792905,36,44,60,73,41
1110161,37,47,49,63,41
25058,36,45,53,67,37
800487,42,52,44,63,52
842947,38,42,41,51,42
1148459,62,68,42,35,55
855669,46,50,37,49,47
889158,50,52,41,49,50
1006699,58,47,30,35,55
983232,36,48,56,70,42
878939,35,45,48,69,33
1022272,68,55,55,32,49
546336,71,55,47,26,61
25165,63,55,40,28,52
822442,46,48,51,52,49
1001955,51,53,41,44,52
798599,46,49,38,51,54
798536,48,44,36,46,50
919677,48,48,50,58,54
908617,37,44,58,75,40
1016660,37,53,59,66,44
963400,35,39,43,60,36
812891,44,45,37,52,50
812937,35,46,53,65,37
338455,,,47,,
81442,,,55,,
911719,59,53,36,28,44
1112879,61,72,42,39,52
945479,64,57,49,27,42
1123925,61,72,41,35,65
1105833,51,54,46,48,47
1390545,62,54,42,32,44
880742,45,48,40,36,48
353282,63,71,45,33,63
45604,46,47,44,56,46
958923,53,56,39,37,54
904859,52,56,33,35,52
1142405,46,47,38,42,45
979665,41,54,41,56,50
353272,39,52,58,64,48
1035752,41,47,38,50,49
904852,42,51,39,53,50
904850,33,47,54,64,39
1514356,35,48,37,45,40
941669,,,25,,
1002780,,,22,,
842565,67,59,36,26,48
877427,65,49,54,34,46
976374,66,64,47,27,44
982405,59,53,44,35,52
1523241,59,63,48,41,44
41116,61,67,46,38,56
793749,56,65,43,37,60
875677,57,72,37,37,53
1000408,53,54,53,51,52
137677,60,64,37,36,61
875673,62,49,56,47,48
792296,58,64,43,39,60
1006066,56,62,34,36,50
1397134,49,54,35,35,49
550192,56,76,35,33,52
827410,49,58,31,31,51
1001957,51,64,43,42,49
976375,52,59,45,47,52
978286,40,50,40,52,45
1129429,36,47,55,68,39
887247,34,47,55,63,41
137682,46,58,40,47,51
976366,38,50,36,54,43
859393,41,58,38,52,46
1111786,48,71,31,37,51
138813,,,37,,
1035234,65,65,48,31,43
1171841,58,48,36,34,47
943252,46,56,37,41,45
835679,51,58,36,41,53
998954,55,69,41,41,54
547474,57,75,23,32,54
1103553,41,60,39,51,49
997084,39,43,34,47,44
937075,40,51,43,51,46
895161,38,50,48,57,46
793048,,,34,,
791140,59,58,42,40,64
862061,51,59,29,32,50
1108718,65,59,54,37,45
1124585,58,56,43,30,39
137679,61,56,58,34,40
958865,55,72,35,32,50
791171,58,70,50,36,49
943414,51,61,35,39,49
137675,47,51,46,53,47
1093798,49,61,39,42,46
190459,47,58,30,34,46
976983,54,66,35,36,55
792802,54,61,37,37,45
837028,48,52,47,47,44
793931,41,56,37,49,50
912220,37,49,47,60,35
956329,37,49,58,61,43
1067194,41,60,41,48,47
1164099,39,55,39,51,43
800131,34,44,46,59,40
863373,,,18,,
1436201,60,63,44,28,42
1034051,60,61,38,30,52
1218823,55,69,28,32,52
372340,56,70,39,38,51
1018265,58,65,36,35,51
1405557,52,55,28,26,50
1022524,53,61,32,34,41
1218994,49,50,40,41,44
1147372,61,84,27,31,55
831185,36,42,48,66,33
1022525,41,53,40,52,46
1401185,38,51,58,62,45
1136050,38,59,41,51,43
1105911,38,48,50,55,40
887214,35,44,53,63,41
1006087,40,50,30,47,42
1648443,35,46,52,62,41
1161946,,,33,,
1086432,,,36,,
1475051,60,63,39,27,40
1513507,60,46,46,33,45
797763,49,47,40,41,51
1185358,57,65,38,38,49
885043,56,69,42,41,56
951906,50,64,31,35,45
985706,47,59,32,40,48
893102,51,53,38,36,52
792685,50,62,19,32,48
909190,52,63,49,45,47
1005925,34,45,41,57,37
976823,40,53,30,41,45
934545,40,54,29,41,45
904854,34,48,48,57,40
1005366,,,11,,
796519,,,25,,
255359,66,61,42,29,43
902020,56,56,45,30,38
189873,59,66,42,34,47
800144,47,52,39,39,45
886250,55,64,36,27,50
875474,52,56,32,35,52
976368,56,68,37,38,49
114171,34,45,48,58,39
587554,37,53,54,64,45
1398922,36,46,44,56,41
70029,32,45,49,62,38
839002,36,50,42,52,44
148732,,,42,,
792803,60,59,50,28,40
157649,56,67,38,32,47
279487,60,54,41,37,46
906045,54,69,31,30,53
893030,47,50,37,42,47
804419,61,78,27,25,56
990195,49,60,33,39,46
73646,51,56,34,35,51
1118028,52,69,34,36,42
1154308,43,61,39,49,47
793103,47,59,34,39,55
1031531,36,49,50,57,43
150231,38,52,47,56,44
985279,,,15,,
985134,66,68,46,26,47
978294,46,49,47,46,43
877414,50,54,35,40,47
810687,57,69,27,32,54
943736,48,62,25,34,51
981395,38,53,55,61,45
924230,33,44,47,61,36
788160,48,64,28,39,49
887112,40,56,46,58,47
1142787,,,25,,
801482,58,56,42,32,42
979074,54,57,40,43,52
287647,47,56,37,45,46
122303,48,54,32,42,46
931363,54,65,35,32,50
1131247,50,52,40,42,46
859387,48,60,31,36,49
190453,36,51,51,62,40
864099,34,44,59,68,41
559590,47,55,35,34,47
887366,56,67,36,30,45
793944,48,50,46,45,48
1398470,35,53,31,45,37
801978,40,51,31,41,45
231296,64,69,49,31,51
1105889,60,53,47,27,41
886401,48,55,38,36,47
1083598,53,60,43,33,47
792873,49,54,31,34,52
1133895,53,61,33,33,48
891117,41,56,36,41,51
797321,38,52,37,46,43
846222,37,49,55,62,42
876108,59,58,48,34,44
836639,59,55,45,30,37
793462,51,49,40,42,53
792541,48,65,28,37,49
887178,49,54,39,37,48
1405512,53,60,41,37,41
937083,44,49,38,41,44
879907,43,48,32,43,41
1034989,39,50,51,60,44
319739,38,48,32,50,41
287641,35,43,48,53,38
852022,38,48,45,48,48
914002,40,54,36,43,43
856955,38,48,50,57,43
919427,37,49,59,61,46
887101,57,73,36,34,52
1398490,54,66,20,28,49
844433,47,52,35,36,45
1648910,52,64,23,29,49
876032,35,44,53,61,37
1005365,41,55,20,30,45
1034993,34,47,38,48,43
287667,59,59,36,25,43
138808,52,57,38,34,57
1648223,57,71,32,30,51
875718,48,51,33,34,51
791172,37,52,49,55,43
1001825,39,59,36,46,42
335429,38,50,35,45,45
794097,,,12,,
1138856,71,51,56,29,43
1014281,65,51,51,34,45
881135,62,51,39,23,45
1146009,68,64,46,24,46
877364,61,49,42,31,43
999186,63,72,38,30,60
888376,61,55,44,29,43
1157614,55,44,41,36,35
1106824,58,57,42,39,53
973533,49,54,45,49,50
181617,54,53,52,51,61
1145126,49,52,45,51,45
845178,51,48,41,55,49
957921,51,47,42,45,50
954855,50,51,39,47,46
1000496,56,48,49,41,46
234944,48,51,53,55,52
1116573,41,41,43,51,41
1188121,53,51,36,43,54
1006409,39,49,58,63,45
799947,38,45,52,66,41
120970,35,43,51,67,35
944458,44,51,40,58,51
1465159,38,48,51,64,40
803671,37,46,53,71,38
1085914,44,43,40,54,48
1065265,33,42,45,68,33
1002057,36,49,46,68,41
1146400,34,48,52,64,41
37514,,,57,,
879183,,,49,,
136169,66,55,55,36,44
1020422,69,61,52,36,55
1018523,70,56,55,37,48
943478,67,56,55,39,57
1035238,64,58,49,33,51
35219,56,59,54,56,63
888603,54,55,43,48,60
336535,49,52,46,59,53
136706,51,53,52,59,53
1020206,47,47,38,52,47
575270,51,57,43,49,55
1046097,37,41,42,60,42
795235,37,46,56,72,39
842176,37,46,56,72,40
284727,42,55,64,70,46
866192,36,44,55,70,41
788319,,,62,,
945204,67,57,41,27,60
1162107,62,63,42,34,51
183483,63,45,51,35,50
1026015,68,55,51,32,49
578380,61,50,47,29,46
119151,64,57,51,38,56
357746,61,55,50,38,61
1113368,54,53,46,55,61
137661,62,57,52,42,57
896117,64,67,43,40,64
116660,52,58,51,50,56
151470,57,52,49,54,56
992198,49,45,37,44,49
1083413,46,48,47,50,48
1403186,51,55,31,34,57
293127,39,48,69,79,41
583806,41,55,67,72,51
1126433,41,54,49,64,49
606530,39,46,41,62,48
1189773,36,49,60,72,37
137695,50,57,52,61,66
885907,,,66,,
918517,63,60,51,36,50
280721,64,50,44,30,43
975743,62,58,39,33,50
976386,56,48,46,43,47
1021272,53,59,44,52,60
303602,51,58,58,61,54
1108094,36,49,56,66,43
918430,41,53,46,59,50
113700,45,50,47,59,52
1122698,36,48,52,65,40
41968,36,48,56,64,41
246197,,,65,,
1409692,,,11,,
36210,66,52,60,37,44
828168,64,46,41,30,41
924020,64,48,47,27,44
831247,58,51,42,34,50
1123460,66,61,43,25,47
997980,46,48,32,46,49
895146,53,54,33,47,60
848034,52,62,41,43,55
791930,47,49,45,51,54
292873,47,47,54,58,46
1144464,51,59,27,30,44
47855,41,49,46,61,45
930722,37,51,48,68,43
828000,35,46,62,72,42
932029,,,63,,
963041,61,51,46,34,44
995069,66,57,37,25,57
858225,53,52,30,34,50
822753,51,47,34,36,45
980149,59,63,36,34,52
1033346,52,50,38,41,57
809273,48,55,43,51,49
321605,50,53,38,48,49
910130,51,57,31,35,53
988202,47,50,51,54,46
1008456,42,47,39,59,48
826060,37,45,38,56,45
1087797,32,46,53,73,37
1029725,38,49,24,53,43
1066234,32,42,55,70,37
992167,35,48,49,60,40
95442,,,64,,
991451,64,56,44,31,48
1017671,62,51,50,35,44
873084,53,57,53,50,57
965015,56,70,40,38,49
978289,58,66,46,38,62
1133238,51,46,17,25,45
1020100,35,45,45,57,40
900264,44,55,33,51,48
1133236,33,41,52,69,34
318581,45,53,39,53,52
579042,34,42,52,65,37
1133233,37,41,31,52,44
109188,38,44,60,74,38
353794,,,51,,
94288,62,47,37,26,42
927577,60,55,53,31,41
797522,50,54,36,47,55
1126587,48,52,40,49,53
863589,56,47,43,37,46
1390122,45,50,35,46,48
999572,49,54,48,53,50
99174,47,52,53,55,49
929654,37,45,52,69,38
26426,33,42,49,62,36
862712,40,41,53,62,39
35207,41,51,42,59,48
297312,37,43,45,59,38
47860,,,40,,
1002471,61,54,37,30,52
1094132,67,50,46,31,49
1394016,62,60,40,33,57
1129902,57,49,40,29,49
916952,61,53,36,28,52
1087931,65,73,41,33,53
941342,47,47,48,51,48
1015567,47,46,41,47,46
1015559,56,73,23,32,54
954834,48,49,42,43,51
57991,47,47,45,56,48
932133,45,43,43,49,42
879729,32,44,57,64,38
841112,40,50,46,61,48
939654,34,46,56,67,39
580368,36,46,54,62,42
987644,40,47,43,62,48
867242,,,50,,
905936,60,49,44,30,46
918432,61,59,41,23,43
1093309,61,70,34,27,48
848387,61,61,32,32,60
1083383,51,49,32,39,53
1089866,55,47,40,39,47
875408,49,50,41,46,52
930080,58,47,38,32,59
363794,35,47,56,69,40
53790,37,45,53,67,41
909622,35,39,46,62,30
37613,40,44,42,56,45
856653,41,45,48,61,48
155925,,,49,,
928857,67,46,50,41,51
928418,71,52,51,28,41
74068,61,54,47,43,50
26440,62,57,45,29,44
238402,52,59,51,52,56
26031,49,51,39,52,56
1021092,46,51,27,35,46
893864,49,56,36,35,51
1160559,34,39,55,69,39
882582,39,43,48,63,44
118781,38,47,68,76,44
136715,34,42,48,65,34
581064,34,39,47,65,38
285991,34,44,61,71,38
944374,62,50,44,31,47
306334,54,53,39,39,52
15892,45,34,33,45,41
280707,46,48,41,42,45
1068613,39,44,40,59,44
959506,32,43,57,68,40
577006,32,37,35,55,37
67747,34,42,57,67,37
857818,,,50,,
548030,79,77,58,31,76
891419,64,57,43,34,48
1188972,64,57,42,24,37
152132,57,55,50,43,49
819026,55,40,41,29,39
921567,59,52,43,34,47
965764,62,60,31,26,62
887836,47,52,49,54,48
911583,51,51,41,43,50
314040,40,43,34,52,46
330485,35,48,56,71,40
868843,35,46,55,69,39
155727,41,47,44,58,45
1172491,32,39,44,67,34
540004,35,40,48,66,34
983897,31,40,42,64,35
1190513,38,48,34,46,41
1172439,,,50,,
12994,87,86,68,28,77
16943,76,63,49,27,60
973557,64,51,52,29,45
39433,49,57,52,54,58
846280,62,54,41,38,58
1117026,50,57,47,50,50
290943,60,58,43,38,54
1065588,57,58,41,45,56
1459459,50,51,30,37,52
1131700,49,53,38,41,48
245133,57,58,42,45,62
1082956,56,49,20,25,59
35199,48,56,46,57,61
1411695,35,43,48,63,39
45588,33,47,49,62,38
316414,33,43,53,66,39
1069642,37,46,38,54,44
962030,40,45,41,61,44
1172440,33,44,41,60,36
1013934,,,38,,
760618,76,61,61,31,58
1068987,63,61,50,34,48
48978,65,54,50,35,42
1098316,61,52,48,35,41
847147,59,48,50,31,40
928455,67,64,47,37,58
846468,53,55,50,45,59
844670,53,57,48,50,55
1035651,47,52,29,38,49
128613,48,52,52,56,49
1124746,37,44,58,70,37
1097747,41,46,39,56,50
793323,40,47,48,69,47
182951,35,46,56,70,41
355872,36,47,56,71,37
869993,34,41,49,65,37
539882,34,43,55,73,35
539390,41,45,53,67,44
9048,,,51,,
247903,74,62,54,32,54
587258,58,45,45,29,41
832664,64,55,38,29,46
1160386,59,52,37,35,58
1117904,58,57,40,38,60
883206,52,64,53,47,54
1130613,46,53,51,46,50
140479,55,49,38,37,55
881514,53,53,33,38,57
1082817,45,54,36,42,47
1481985,43,49,49,56,47
109064,42,46,48,61,47
925133,40,48,60,68,45
583670,34,45,57,67,39
827449,40,42,43,62,46
837497,38,47,45,60,45
149295,,,40,,
995072,67,61,49,34,57
885663,67,53,51,30,50
1021858,53,42,43,33,39
1502620,62,58,37,24,43
901842,65,75,50,32,68
901285,66,60,37,31,63
149277,60,56,41,36,62
234890,52,54,45,48,58
976021,45,50,40,43,46
24248,36,47,62,67,39
28186,33,41,48,62,35
1017474,40,51,33,54,44
831926,42,52,48,62,49
1025295,32,44,56,69,36
1139961,34,45,56,75,37
818387,35,44,38,59,37
791799,,,44,,
880797,,,20,,
887055,80,70,61,32,61
831809,72,63,48,28,62
794457,69,56,48,32,49
844158,60,56,44,34,56
1002267,62,48,48,31,46
796323,56,54,31,39,57
984593,49,48,37,43,54
972587,56,57,31,30,48
149026,48,55,44,46,48
844982,42,55,47,51,41
1471659,58,67,42,48,59
844594,33,42,55,71,38
287833,40,46,44,55,47
135777,35,48,55,69,40
806978,41,47,54,65,46
1176604,43,50,51,63,44
803581,,,46,,
942252,,,48,,
985427,69,58,46,31,48
1047550,50,52,44,37,40
867755,55,56,36,35,51
869211,63,60,47,38,67
945420,59,59,46,39,56
958128,52,46,35,36,48
989122,55,58,50,41,64
974589,52,49,32,37,53
1108955,52,46,35,33,47
1107911,49,50,45,47,51
940590,49,54,34,42,50
1469180,36,41,60,70,39
894157,38,41,37,56,43
287941,33,41,51,65,34
867751,34,43,45,61,34
829556,39,46,50,60,45
980952,38,49,44,53,49
332995,,,45,,
822673,63,56,48,32,53
383550,69,56,51,34,54
1066681,61,47,43,27,44
884947,56,47,49,35,39
1049502,52,54,33,40,52
51785,63,60,39,35,63
1000446,55,55,40,44,55
1035648,49,52,54,56,50
1150129,52,42,35,35,44
991579,45,51,47,57,42
1015186,46,53,50,62,54
931708,36,41,46,63,35
962050,37,45,57,70,42
823435,41,42,44,56,45
976224,35,40,48,67,35
1017957,40,47,48,67,46
800150,,,50,,
1107592,60,47,48,36,39
1146136,61,55,49,32,44
1177433,61,55,39,30,57
975216,67,65,43,30,69
832411,61,56,26,27,63
885892,43,48,52,62,44
1191921,56,56,36,34,53
845780,52,56,45,46,55
887154,53,54,46,51,47
1002365,38,47,49,67,43
551568,34,48,51,64,42
1122485,39,42,33,51,45
859332,35,44,57,67,39
907214,35,45,50,66,36
983142,39,39,43,58,44
1107895,,,27,,
973436,,,54,,
333415,67,58,57,29,44
822515,68,68,48,33,72
340395,64,56,37,36,53
822782,48,45,43,48,48
1105971,57,57,41,36,54
47278,44,48,51,50,46
880764,53,53,38,35,55
370226,35,43,60,76,37
934841,35,50,49,59,41
1019033,44,53,35,46,54
830603,41,51,43,55,46
137090,33,44,55,67,37
1019870,35,43,59,70,35
329613,36,40,45,59,38
155736,,,55,,
973515,,,41,,
787689,62,60,48,42,51
233288,74,70,63,42,68
937110,67,54,57,36,47
50505,61,53,38,28,37
546416,44,45,59,60,48
1002524,51,50,46,42,51
147776,48,47,40,41,49
1464637,54,60,44,43,59
1002266,44,45,34,40,43
1018135,51,54,42,51,52
1014845,54,56,50,48,56
362042,45,49,41,53,51
889142,36,46,51,65,38
978014,38,44,49,65,41
928439,34,44,50,63,39
884951,38,44,43,61,40
137979,43,46,39,49,47
1170702,40,52,40,51,45
232068,36,46,58,66,41
794516,,,43,,
576438,65,52,46,33,50
965253,62,49,35,29,55
1131136,59,56,47,41,52
1470298,62,51,49,31,44
122859,52,49,36,40,51
49647,54,58,50,46,60
243251,49,51,45,46,49
982691,55,53,42,39,54
962677,48,51,49,59,45
873709,47,45,39,42,50
138463,41,45,52,64,48
1095645,34,48,54,68,40
906015,37,45,40,56,42
147887,35,41,46,61,40
1470300,34,42,49,64,38
797985,,,56,,
107625,65,55,51,32,42
953844,61,66,44,39,54
881713,59,50,49,35,41
772421,61,57,49,39,50
134903,59,63,46,40,62
158557,53,61,57,56,59
1009933,52,46,34,44,54
1119345,50,44,45,54,53
790171,51,54,51,53,57
981054,52,54,40,34,58
986393,48,48,48,55,46
869038,38,49,50,65,42
754136,36,43,62,75,38
882537,41,46,46,58,47
1133416,35,46,59,68,43
48774,,,50,,
356444,65,50,47,29,43
864926,56,52,44,34,50
822783,64,56,46,31,44
982466,57,51,34,33,48
204790,60,70,54,44,68
796330,57,60,42,38,62
879780,62,62,42,34,65
866942,48,46,39,44,44
72903,48,53,50,45,51
840452,47,56,51,55,50
1130271,54,44,37,44,49
48050,38,43,51,65,38
595300,39,47,50,68,40
1105341,34,43,53,72,37
973288,45,47,42,57,50
1107880,35,49,59,73,43
800378,40,49,50,65,44
109561,,,52,,
314200,60,47,46,30,41
147570,62,55,47,32,43
927835,56,49,29,31,48
358938,61,60,50,33,54
1116373,52,61,44,38,56
1047139,50,51,42,41,51
56403,50,49,46,49,53
819115,46,52,47,47,47
224494,49,42,28,37,44
329165,34,47,55,66,41
796415,36,46,51,58,39
807419,33,45,48,65,38
1047850,38,45,46,61,41
931740,43,47,39,53,48
827994,34,46,53,65,38
224538,35,44,53,70,36
314190,,,52,,
15242,66,55,43,27,47
